UNITID,OPEID6,INSTNM,CONTROL,CITY,STATE,ZIP,LATITUDE,LONGITUDE,CIPDESC,CREDLEV,CREDDESC,EARN_NE_MDN_3YR,IPEDSCOUNT2
445203,30265,Remington College-North Houston Campus,"Private, nonprofit",Houston,Texas ,77067,29.946769,-95.424881,Criminal Justice and Corrections,3,Bachelor’s Degree,25996,3.0
